session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag
SES_PUL_ELI_00643,athlete_0002,1,pull_up,172.6,172.3,171.74,172.38,134.59,134.7,125.44,125.28,87.45,88.4,1.94,0.39,10.11,0.49,0.391,0.0,0.995,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUL_ELI_00643,athlete_0008,2,pull_up,171.75,171.94,166.38,168.12,141.61,142.08,133.61,133.99,81.64,80.73,4.11,2.16,11.8,2.31,0.296,0.0,0.992,90.0,descent,elite,Full range of motion achieved.
SES_PUL_ELI_00643,athlete_0066,3,pull_up,168.38,168.41,171.1,171.14,151.45,151.43,132.04,132.06,86.25,86.25,6.25,1.88,17.74,-3.88,0.293,0.0,1.0,94.1,descent,elite,Elite biomechanics detected.
SES_PUL_ELI_00643,athlete_0187,4,pull_up,177.86,177.78,169.81,170.34,145.47,145.12,134.76,134.62,88.53,88.43,8.22,1.05,18.87,2.63,0.43,0.0,0.998,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUL_ELI_00643,athlete_0060,5,pull_up,178.0,178.0,177.37,177.51,138.28,138.84,127.27,126.44,95.0,94.97,2.98,1.06,8.77,2.17,0.369,0.0,1.0,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0028,1,pull_up,163.01,162.54,167.1,167.81,140.54,140.84,124.13,123.71,87.27,87.62,5.35,0.73,12.38,-1.36,0.39,0.0,0.996,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0072,2,pull_up,171.01,170.71,170.6,171.25,142.83,142.45,141.65,142.21,88.37,88.07,9.87,0.91,12.95,-0.82,0.391,0.0,0.997,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0021,3,pull_up,175.67,176.22,173.7,173.02,142.56,142.72,133.15,132.7,93.85,93.49,0.0,0.5,5.27,0.14,0.491,0.0,0.996,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0031,4,pull_up,169.46,169.68,169.88,170.06,128.16,129.17,129.59,129.57,93.49,94.03,9.49,1.41,17.89,6.62,0.378,0.0,0.997,90.0,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0094,5,pull_up,166.18,166.08,176.19,176.01,129.28,129.29,117.75,117.39,88.0,88.49,2.09,0.46,16.7,1.49,0.247,0.0,0.998,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0054,6,pull_up,176.85,176.79,171.59,170.67,145.81,145.04,136.86,135.34,96.63,95.77,0.0,0.49,18.97,1.61,0.445,0.0,0.995,91.5,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0105,7,pull_up,167.01,166.46,174.24,174.17,142.18,141.5,125.44,125.1,88.15,88.65,3.36,1.14,1.16,5.2,0.344,0.0,0.997,90.0,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0039,8,pull_up,172.91,173.04,173.89,174.0,134.46,134.41,128.42,128.43,91.66,91.65,4.68,3.21,17.02,-0.73,0.282,0.0,1.0,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0067,9,pull_up,176.9,177.05,176.91,176.85,137.62,137.57,136.53,136.27,92.71,92.64,3.13,0.41,14.73,-0.56,0.395,0.0,0.999,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0180,10,pull_up,178.0,178.0,175.27,175.96,147.26,147.38,137.48,137.46,94.96,94.77,7.34,0.08,9.49,1.95,0.489,0.0,0.998,90.2,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0104,11,pull_up,178.0,178.0,176.51,177.1,140.48,139.93,128.45,128.61,89.62,89.11,6.54,0.17,21.79,0.11,0.427,0.0,0.997,90.1,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0100,12,pull_up,174.22,174.39,174.2,174.61,144.05,143.23,128.82,128.98,88.97,88.85,5.95,2.6,15.17,1.07,0.416,0.0,0.998,91.4,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0133,13,pull_up,173.87,173.89,170.3,170.91,143.11,143.04,134.74,134.69,80.01,79.74,3.21,1.27,14.55,0.86,0.31,0.0,0.998,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0063,14,pull_up,165.38,165.31,174.5,174.43,134.48,135.04,122.29,122.33,85.73,86.32,0.0,1.44,14.94,2.15,0.457,0.0,0.997,90.0,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0135,15,pull_up,173.51,175.45,176.04,175.56,137.28,136.84,120.76,121.35,75.28,75.61,0.0,0.87,9.92,-0.48,0.317,0.0,0.994,90.0,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0173,16,pull_up,170.79,171.09,175.29,174.93,144.08,143.83,142.17,141.58,88.09,87.69,3.82,1.19,5.74,1.78,0.449,0.0,0.997,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0173,17,pull_up,174.23,174.34,167.21,166.83,144.47,145.73,130.33,130.26,82.69,82.92,0.0,0.29,27.77,0.11,0.3,0.0,0.998,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0099,18,pull_up,178.0,178.0,178.0,178.0,143.92,143.92,125.34,125.29,82.89,82.93,0.56,0.12,21.48,0.38,0.42,0.0,1.0,90.6,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0055,19,pull_up,167.01,167.01,168.85,168.85,144.75,144.75,133.08,133.08,92.82,92.82,3.2,0.77,0.0,1.47,0.296,0.0,1.0,92.3,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0134,20,pull_up,175.29,175.71,171.17,171.15,142.55,142.75,128.7,128.74,80.93,80.98,0.0,1.64,15.61,1.08,0.446,0.0,0.999,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0032,21,pull_up,167.7,167.51,170.72,171.07,134.0,133.85,123.22,122.78,82.2,81.89,0.23,1.24,17.9,1.3,0.448,0.0,0.998,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0039,22,pull_up,174.35,173.92,175.51,175.49,149.01,148.38,147.63,149.14,85.11,84.18,6.24,0.0,7.92,-1.52,0.335,0.0,0.996,94.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0073,23,pull_up,178.0,178.0,173.12,172.57,132.49,132.47,130.62,131.32,92.93,92.38,4.14,0.99,6.49,-2.16,0.481,0.0,0.997,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0088,24,pull_up,172.07,172.06,166.25,166.5,145.18,144.88,140.16,140.23,89.6,89.68,0.0,0.29,9.51,1.42,0.384,0.0,0.999,90.6,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0098,25,pull_up,174.43,174.68,176.85,176.89,133.89,134.23,136.98,137.27,86.04,86.0,3.56,0.3,7.62,-2.21,0.47,0.0,0.999,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0156,26,pull_up,177.69,178.0,176.46,176.78,146.78,146.79,135.72,135.94,101.11,101.95,3.69,1.36,26.58,-1.57,0.395,0.0,0.996,92.8,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0084,27,pull_up,178.0,178.0,175.86,175.78,134.84,134.31,122.3,122.5,94.65,94.9,7.93,0.47,10.7,-1.32,0.396,0.0,0.999,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0101,28,pull_up,176.89,176.95,173.33,171.79,149.93,148.94,141.1,139.98,92.84,92.62,5.51,0.1,7.44,0.58,0.442,0.0,0.996,94.1,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0110,29,pull_up,163.67,162.75,168.62,167.53,135.04,134.06,120.65,120.44,80.61,80.23,0.9,0.69,4.02,-0.58,0.434,0.0,0.994,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0164,1,pull_up,172.24,173.75,165.6,166.16,129.18,129.59,123.53,123.44,85.72,87.05,0.0,0.51,31.19,-2.34,0.378,0.0,0.991,90.0,descent,elite,Elite biomechanics detected.
SES_PUS_ELI_00644,athlete_0088,2,pull_up,169.65,168.81,168.72,167.6,130.29,130.28,128.83,127.56,91.52,91.43,4.09,0.49,16.3,0.65,0.417,0.0,0.996,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0129,3,pull_up,170.37,170.39,175.92,176.08,148.02,148.16,138.84,138.9,84.43,84.36,2.61,1.2,25.08,2.51,0.375,0.0,0.999,90.0,descent,elite,Excellent pull-up mechanics.
SES_PUS_ELI_00644,athlete_0080,4,pull_up,178.0,178.0,175.3,175.74,137.49,137.76,137.48,137.65,86.37,85.83,4.1,1.86,21.62,0.42,0.419,0.0,0.997,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0106,5,pull_up,173.82,173.6,168.15,169.2,137.77,138.2,133.7,134.58,94.71,96.19,7.58,0.42,10.05,-3.42,0.371,0.0,0.992,90.0,descent,elite,Full range of motion achieved.
SES_PUS_ELI_00644,athlete_0099,6,pull_up,174.75,174.71,175.77,175.88,140.66,140.67,140.37,140.06,96.67,96.5,0.15,0.57,3.83,2.5,0.469,0.0,0.999,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0007,1,pull_up,165.24,165.08,171.94,171.83,139.52,139.69,133.61,133.61,97.57,97.57,3.6,1.47,22.42,-1.39,0.337,0.0,0.999,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0013,2,pull_up,175.49,175.98,172.69,172.15,128.09,127.83,119.87,121.13,93.39,92.76,5.39,1.96,21.1,2.15,0.414,0.0,0.996,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0142,3,pull_up,178.0,178.0,176.07,176.2,137.72,138.23,124.1,124.49,92.32,92.26,6.36,0.63,7.76,1.64,0.414,0.0,1.0,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0106,4,pull_up,174.59,175.6,171.86,171.52,148.35,147.71,136.9,137.37,87.21,87.72,7.08,2.9,11.88,-0.53,0.403,0.0,0.995,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0079,5,pull_up,178.0,178.0,173.56,173.82,149.32,148.7,142.76,142.3,104.16,104.48,6.33,2.72,0.02,0.62,0.408,0.0,0.998,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0186,6,pull_up,175.71,175.71,174.52,174.94,154.17,153.6,136.56,135.85,94.1,93.84,7.33,1.26,5.62,2.53,0.441,0.0,0.998,91.4,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0070,7,pull_up,161.2,160.83,164.91,164.04,118.38,119.69,117.65,117.81,90.9,90.57,1.32,2.65,20.19,-1.76,0.437,0.0,0.996,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0182,8,pull_up,175.78,175.69,174.3,173.95,134.58,134.75,115.83,115.79,81.38,81.43,0.0,0.67,18.52,-0.4,0.405,0.0,0.999,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0016,9,pull_up,169.13,169.03,178.0,178.0,140.0,139.78,123.27,123.35,87.06,87.11,0.0,0.01,3.78,1.76,0.387,0.0,1.0,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0136,10,pull_up,169.65,169.48,171.42,171.3,146.33,146.39,131.93,132.01,91.31,91.45,3.43,0.09,7.51,-0.92,0.43,0.0,0.999,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0191,11,pull_up,173.22,173.21,176.23,176.23,142.5,142.59,128.46,128.38,86.9,86.88,0.0,1.99,11.46,-0.41,0.425,0.0,1.0,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0182,12,pull_up,174.61,174.67,176.74,176.66,152.44,153.22,144.21,145.17,98.68,98.47,6.62,0.53,4.32,1.31,0.334,0.0,0.999,93.5,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0184,13,pull_up,177.77,177.72,174.29,174.75,138.76,138.86,140.37,140.24,91.6,91.29,4.62,1.64,12.6,0.91,0.353,0.0,0.998,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0157,14,pull_up,175.31,174.82,178.0,178.0,140.35,140.32,128.34,127.95,97.91,97.89,1.85,0.69,39.82,0.28,0.405,0.0,0.999,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0119,15,pull_up,170.46,170.21,163.97,164.68,144.97,145.13,136.25,135.43,85.91,86.0,4.46,0.87,26.92,1.42,0.411,0.0,0.998,91.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0134,1,pull_up,167.78,167.76,171.99,171.65,127.66,127.45,114.94,114.34,81.02,80.25,5.18,2.22,1.09,-1.82,0.376,0.0,0.996,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0198,2,pull_up,169.9,170.37,175.12,175.4,132.2,132.39,125.93,125.67,96.34,96.0,0.33,0.2,20.08,1.08,0.329,0.0,0.997,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0186,3,pull_up,170.49,170.19,173.42,173.63,142.27,142.8,124.14,124.48,93.93,93.49,6.65,1.19,4.03,1.52,0.401,0.0,0.997,90.2,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0127,4,pull_up,178.0,178.0,178.0,178.0,145.2,145.2,128.38,128.38,104.4,104.4,5.28,1.88,21.02,1.37,0.436,0.0,1.0,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0056,5,pull_up,172.43,172.45,174.82,175.29,139.62,139.6,122.28,122.25,87.35,87.21,2.45,0.05,10.41,-0.18,0.349,0.0,0.999,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0141,6,pull_up,167.89,168.3,175.95,175.5,134.3,134.2,125.81,125.58,91.01,91.27,4.77,2.7,17.08,-1.65,0.376,0.0,0.997,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0184,7,pull_up,175.74,176.5,174.92,174.34,147.73,147.61,139.32,139.65,92.14,92.49,6.2,1.13,10.91,-1.68,0.353,0.0,0.996,90.8,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0041,8,pull_up,174.8,174.42,168.36,168.26,149.52,149.18,136.83,135.78,89.92,90.02,3.02,0.55,17.77,-2.77,0.374,0.0,0.999,93.6,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0132,9,pull_up,163.77,163.95,168.57,168.81,130.74,130.22,130.31,130.18,80.49,80.19,0.0,0.84,29.96,-0.72,0.532,0.0,0.998,90.0,descent,elite,Excellent pull-up mechanics.
SES_SNA_ELI_00645,athlete_0119,10,pull_up,167.84,168.08,167.39,167.27,136.16,136.28,124.19,124.12,87.29,87.18,0.0,0.17,31.4,-2.76,0.446,0.0,0.999,90.0,descent,elite,Elite biomechanics detected.
SES_SNA_ELI_00645,athlete_0192,11,pull_up,172.49,172.47,173.95,174.62,138.97,137.73,132.23,133.06,102.86,103.78,4.26,0.86,20.85,-0.64,0.352,0.0,0.996,90.0,descent,elite,Full range of motion achieved.
SES_SNA_ELI_00645,athlete_0100,12,pull_up,168.29,168.55,178.0,178.0,148.49,148.58,127.66,127.41,87.46,87.6,3.74,2.05,3.47,-0.04,0.357,0.0,0.999,91.8,descent,elite,Full range of motion achieved.
SES_SPR_ELI_00646,athlete_0106,1,pull_up,166.96,166.58,163.28,164.35,121.11,121.23,121.1,120.5,82.92,82.81,0.0,0.2,10.54,3.84,0.524,0.0,0.997,90.0,descent,elite,Excellent pull-up mechanics.
SES_SPR_ELI_00646,athlete_0108,2,pull_up,164.28,164.67,167.46,168.14,170.02,170.49,166.14,166.53,80.18,81.08,1.77,2.27,14.84,-2.14,0.583,0.0,0.994,84.9,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0149,3,pull_up,172.18,172.5,178.0,178.0,166.49,165.46,164.51,163.76,95.3,95.37,2.76,1.16,8.07,3.5,0.556,0.0,0.999,82.6,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0129,4,pull_up,159.98,160.46,169.57,168.11,178.0,178.0,170.45,169.34,92.17,92.91,8.51,0.38,13.2,2.67,0.529,0.0,0.993,81.6,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0019,5,pull_up,167.57,167.02,167.06,167.65,176.71,177.4,172.9,172.55,74.5,74.6,4.18,0.92,10.79,-2.12,0.53,0.0,0.997,86.7,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0146,6,pull_up,156.25,154.0,164.51,160.85,163.34,162.65,152.02,155.13,81.04,80.06,1.48,1.01,7.06,-3.0,0.56,0.0,0.984,83.4,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0115,7,pull_up,159.21,159.28,161.89,160.31,174.88,172.72,173.79,174.47,81.67,81.84,2.46,1.45,22.58,-1.83,0.578,0.0,0.996,88.1,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0198,8,pull_up,170.67,168.77,173.13,172.81,170.23,171.79,178.0,178.0,91.27,93.88,5.76,2.47,14.7,-5.29,0.642,0.0,0.986,81.9,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0087,9,pull_up,178.0,178.0,172.64,171.4,175.14,176.25,178.0,178.0,86.77,86.08,7.31,2.13,13.49,-2.67,0.652,0.0,0.995,83.5,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0113,10,pull_up,170.1,170.58,178.0,178.0,170.96,170.87,169.15,170.03,105.7,104.75,8.29,2.6,3.57,3.02,0.505,0.0,0.996,84.7,hang,good,"Solid form, reduce body swing."
SES_SPR_ELI_00646,athlete_0038,11,pull_up,175.64,175.96,172.01,172.38,172.12,170.49,173.87,174.7,88.73,89.48,10.25,2.23,9.66,6.35,0.555,0.0,0.996,83.9,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0097,12,pull_up,173.92,174.04,175.79,176.5,157.62,158.6,163.07,162.61,79.8,79.99,7.32,2.57,6.05,-1.61,0.527,0.0,0.998,85.8,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0173,13,pull_up,170.03,169.86,169.59,169.56,159.8,159.87,162.91,161.72,94.26,93.12,8.0,1.28,26.76,1.01,0.551,0.0,0.996,81.9,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0123,14,pull_up,178.0,178.0,176.76,175.38,178.0,178.0,175.44,176.35,98.68,98.47,6.84,0.91,22.33,-0.93,0.52,0.0,0.997,80.1,hang,good,"Solid form, reduce body swing."
SES_SPR_ELI_00646,athlete_0068,15,pull_up,178.0,178.0,170.24,171.63,176.36,178.0,163.79,164.44,78.46,78.65,2.63,0.75,28.56,3.77,0.531,0.0,0.996,81.6,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0152,16,pull_up,170.34,170.48,172.15,172.63,166.15,166.18,173.33,172.16,81.37,81.35,1.53,0.66,15.29,0.14,0.597,0.0,0.999,83.9,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0106,17,pull_up,177.34,176.47,166.71,166.08,171.95,171.93,175.21,175.0,77.79,78.81,2.07,1.55,8.65,2.13,0.622,0.0,0.993,81.9,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0135,18,pull_up,178.0,178.0,168.72,168.47,160.12,160.88,176.12,175.61,96.07,95.88,3.11,2.59,14.54,-1.44,0.564,0.0,0.999,81.0,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0084,19,pull_up,162.19,162.66,172.38,171.81,166.07,165.64,168.48,167.62,89.79,90.21,3.07,0.33,10.94,-2.81,0.511,0.0,0.996,85.3,hang,good,"Solid form, reduce body swing."
SES_SPR_ELI_00646,athlete_0079,20,pull_up,172.17,173.14,176.47,178.0,168.62,167.21,175.59,177.99,93.25,93.43,7.77,0.15,11.48,-4.78,0.591,0.0,0.995,87.6,hang,good,"Good pull, chin above bar."
SES_SPR_ELI_00646,athlete_0188,21,pull_up,165.16,164.67,171.64,169.17,167.27,165.99,169.49,167.68,89.38,90.88,9.73,1.6,2.02,0.59,0.642,0.0,0.989,80.1,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0167,22,pull_up,173.26,171.71,168.95,168.83,177.61,174.66,171.82,171.98,78.35,78.02,9.46,0.41,7.91,0.92,0.472,0.0,0.995,84.4,hang,good,"Good mechanics, work on control."
SES_SPR_ELI_00646,athlete_0105,23,pull_up,160.55,158.93,170.88,172.73,158.64,156.67,163.76,168.42,90.63,92.06,7.87,0.48,10.29,-1.86,0.596,0.0,0.988,87.0,hang,good,"Solid form, reduce body swing."
SES_SPR_ELI_00646,athlete_0176,24,pull_up,177.53,173.62,175.23,175.7,173.47,172.07,177.67,178.0,79.03,80.18,12.22,2.63,11.33,0.12,0.582,0.0,0.987,83.2,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0022,1,pull_up,177.8,175.1,166.4,169.55,167.79,167.54,173.21,172.95,87.81,89.09,0.29,0.57,22.93,1.79,0.471,0.0,0.984,87.1,hang,good,"Good mechanics, work on control."
SES_SQU_ELI_00647,athlete_0160,2,pull_up,164.9,166.66,171.05,172.01,163.25,163.87,173.35,172.31,91.44,89.0,0.0,1.26,19.91,1.27,0.564,0.0,0.986,80.5,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0034,3,pull_up,173.3,172.42,175.59,177.17,166.08,166.01,168.67,168.55,92.62,94.12,5.45,0.7,6.92,0.88,0.553,0.0,0.99,88.3,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0088,4,pull_up,175.39,177.61,173.18,175.92,173.42,173.54,173.27,173.01,88.22,89.41,5.41,0.75,35.93,-0.17,0.639,0.0,0.986,84.6,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0084,5,pull_up,163.72,166.21,173.05,171.56,174.01,174.76,172.08,172.23,88.27,88.61,5.17,0.7,26.67,-2.75,0.46,0.0,0.991,82.6,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0133,6,pull_up,165.04,163.76,168.94,171.15,168.15,166.98,165.7,166.28,84.99,85.64,8.01,3.04,15.42,-0.43,0.566,0.0,0.991,86.9,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0170,7,pull_up,159.71,158.95,166.51,168.05,175.33,175.25,168.59,166.65,86.9,87.18,3.47,0.08,21.48,-1.77,0.544,0.0,0.994,80.7,hang,good,"Good mechanics, work on control."
SES_SQU_ELI_00647,athlete_0144,8,pull_up,178.0,178.0,178.0,178.0,178.0,178.0,175.6,174.63,93.27,92.75,11.65,0.8,16.82,-1.22,0.531,0.0,0.998,88.4,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0168,9,pull_up,170.7,171.68,178.0,178.0,175.75,175.78,177.23,177.36,90.22,90.34,8.09,1.63,17.81,-3.22,0.593,0.0,0.998,84.2,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0178,10,pull_up,171.71,172.01,172.32,172.65,167.77,169.04,160.15,162.2,94.85,93.83,2.94,1.82,7.54,-0.3,0.521,0.0,0.995,81.1,hang,good,"Good mechanics, work on control."
SES_SQU_ELI_00647,athlete_0200,11,pull_up,163.05,162.48,163.71,163.96,163.47,161.25,162.43,162.45,87.72,86.87,4.85,0.51,9.86,-5.62,0.523,0.0,0.995,80.0,hang,good,"Good mechanics, work on control."
SES_SQU_ELI_00647,athlete_0076,12,pull_up,175.08,178.0,163.5,164.01,177.9,177.11,172.85,173.67,86.98,87.76,10.6,0.26,9.88,8.0,0.63,0.0,0.991,80.0,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0095,13,pull_up,178.0,178.0,169.39,167.1,175.39,175.78,178.0,178.0,90.1,90.46,9.73,0.42,8.71,-1.64,0.479,0.0,0.994,82.7,hang,good,"Good mechanics, work on control."
SES_SQU_ELI_00647,athlete_0056,14,pull_up,165.05,164.04,165.7,164.73,158.43,157.4,154.28,152.47,89.75,89.68,6.95,2.37,0.0,-3.94,0.582,0.0,0.996,87.5,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0181,15,pull_up,171.93,169.62,178.0,178.0,176.62,174.84,176.85,175.76,95.63,95.84,5.68,0.02,33.18,1.39,0.512,0.0,0.995,81.9,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0040,16,pull_up,160.36,158.41,178.0,178.0,166.05,163.39,178.0,178.0,99.25,99.27,0.0,0.11,27.48,-0.22,0.448,0.0,0.996,82.5,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0113,17,pull_up,164.22,163.17,172.7,173.58,168.48,165.61,161.02,159.74,87.85,87.73,8.4,0.1,26.24,1.35,0.533,0.0,0.996,80.0,hang,good,"Good pull, chin above bar."
SES_SQU_ELI_00647,athlete_0048,18,pull_up,178.0,177.14,167.41,169.44,164.48,164.01,160.79,161.3,91.08,91.56,11.13,0.4,5.94,-1.87,0.585,0.0,0.993,86.2,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0032,1,pull_up,170.09,168.13,173.96,173.7,160.78,160.23,164.47,163.47,86.42,85.55,7.33,0.72,13.87,2.39,0.571,0.0,0.992,86.8,hang,good,"Solid form, reduce body swing."
SES_SQU_ELI_00647,athlete_0198,2,pull_up,177.06,175.81,165.06,165.89,163.11,162.76,158.81,157.7,82.52,81.48,6.03,0.03,14.17,-0.76,0.506,0.0,0.992,87.0,hang,good,"Good mechanics, work on control."
SES_VER_ELI_00648,athlete_0087,1,pull_up,173.35,173.28,175.58,176.5,172.13,173.53,175.68,177.26,80.56,81.9,5.49,1.84,15.04,-1.04,0.489,0.0,0.993,82.3,hang,good,"Good pull, chin above bar."
SES_VER_ELI_00648,athlete_0104,2,pull_up,176.25,175.68,178.0,178.0,168.12,169.02,160.09,159.07,100.44,100.51,1.37,0.67,19.53,0.63,0.475,0.0,0.999,83.5,hang,good,"Good pull, chin above bar."
SES_VER_ELI_00648,athlete_0038,3,pull_up,152.7,153.54,169.1,168.26,173.02,171.02,169.96,171.69,73.22,73.59,2.22,2.29,23.05,1.13,0.518,0.0,0.995,80.7,hang,good,"Solid form, reduce body swing."
SES_VER_ELI_00648,athlete_0055,4,pull_up,168.28,164.43,167.32,167.09,171.89,170.8,177.33,176.57,80.12,79.82,9.22,0.52,14.43,-2.96,0.527,0.0,0.991,83.1,hang,good,"Good mechanics, work on control."
SES_VER_ELI_00648,athlete_0170,5,pull_up,154.99,157.02,166.62,166.65,160.28,162.23,159.07,158.85,90.76,90.05,3.52,0.3,17.17,2.27,0.513,0.0,0.993,85.2,hang,good,"Solid form, reduce body swing."
